StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,thinPrej,time_beliPrej_First Click,time_beliPrej_Last Click,time_beliPrej_Page Submit,time_beliPrej_Click Count,thinComp,time_thinComp_First Click,time_thinComp_Last Click,time_thinComp_Page Submit,time_thinComp_Click Count,ThinComp,probPrej,time_probPrej_First Click,time_probPrej_Last Click,time_probPrej_Page Submit,time_probPrej_Click Count,probComp,time_probComp_First Click,time_probComp_Last Click,time_probComp_Page Submit,time_probComp_Click Count,ProbComp,politics,religion,gender,age,race,race_5_TEXT
1/5/2019 12:37,1/5/2019 12:38,IP Address,,100,48,TRUE,1/5/2019 12:38,R_2SueKqJSrqEP0FT,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",21.913,21.913,23.168,1,,,,,,You probably have strep.,Very Liberal,Not at All Religious,Female,31,White,
1/5/2019 12:35,1/5/2019 12:38,IP Address,,100,201,TRUE,1/5/2019 12:38,R_3rIZxATthfT2M3m,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",84.235,84.235,86.146,1,,,,,,You probably don’t have strep.,3,Not at All Religious,Male,65,Black,
1/5/2019 12:36,1/5/2019 12:38,IP Address,,100,143,TRUE,1/5/2019 12:38,R_bww1UgPqjq4vyp3,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",23.463,76.376,77.908,3,You probably don’t have strep.,5,5,Female,48,White,
1/5/2019 12:34,1/5/2019 12:38,IP Address,,100,278,TRUE,1/5/2019 12:38,R_1mkrU84V74c0aKJ,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",167.271,241.214,242.132,2,I don't think you have strep.,,,,,,,,,,,,2,4,Female,51,White,
1/5/2019 12:32,1/5/2019 12:38,IP Address,,100,381,TRUE,1/5/2019 12:38,R_9KProRM9xtDbHmF,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",7.024,288.612,289.842,4,I don't think you have strep.,,,,,,,,,,,,3,3,Female,33,White,
1/5/2019 12:36,1/5/2019 12:38,IP Address,,100,150,TRUE,1/5/2019 12:38,R_2RaIcXISYRCT622,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",37.038,114.071,115.178,5,You probably don’t have strep.,,4,Male,49,White,
1/5/2019 12:36,1/5/2019 12:39,IP Address,,100,159,TRUE,1/5/2019 12:39,R_23fywB2uaq1mXFQ,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",20.8,124.899,126.252,4,I think you have strep.,,,,,,,,,,,,Very Conservative,Extremely Religious,Male,69,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,68,TRUE,1/5/2019 12:39,R_2OO5oFLs06goAey,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",37.687,37.687,38.815,1,I don't think you have strep.,,,,,,,,,,,,4,2,Female,58,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,78,TRUE,1/5/2019 12:39,R_1r2BzV98Ln6TzhW,,,,,,,anonymous,EN,"“No, it’s not”",8.778,44.965,55.475,4,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,38,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,117,TRUE,1/5/2019 12:39,R_2WAR0tvw7hjpnxH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",64.527,64.527,70.366,1,You probably don’t have strep.,3,Not at All Religious,Male,26,White,
1/5/2019 12:34,1/5/2019 12:39,IP Address,,100,260,TRUE,1/5/2019 12:39,R_2uX5mHHl0Ddusqo,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",112.079,143.997,144.946,2,,,,,,You probably have strep.,2,Not at All Religious,Female,29,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,78,TRUE,1/5/2019 12:39,R_OiIn9bT9EVqVonT,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",43.175,43.175,44.474,1,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Male,51,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,86,TRUE,1/5/2019 12:39,R_2OPb13C382xwXLW,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",46.305,46.311,47.409,2,You probably don’t have strep.,Very Liberal,Not at All Religious,Male,23,Asian,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,126,TRUE,1/5/2019 12:39,R_rfDYJIh7zDONhK1,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",74.877,74.877,76.575,1,I don't think you have strep.,,,,,,,,,,,,2,2,Male,42,White,
1/5/2019 12:35,1/5/2019 12:39,IP Address,,100,227,TRUE,1/5/2019 12:39,R_1jd0dRprjAAGTe1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",144.443,155.144,165.694,5,You probably don’t have strep.,2,5,Male,65,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,82,TRUE,1/5/2019 12:39,R_2TQL9mBI5S9ytGD,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",12.805,56.446,57.001,11,You probably don’t have strep.,5,4,Female,32,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,70,TRUE,1/5/2019 12:39,R_2413CdBjK11licK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",5.982,38.243,39.318,4,You probably don’t have strep.,2,Not at All Religious,Female,18,Latino/a,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,138,TRUE,1/5/2019 12:39,R_2uZCDx6wpNf8ybg,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",105.028,105.028,108.897,1,You probably don’t have strep.,4,5,Male,43,White,
1/5/2019 12:34,1/5/2019 12:39,IP Address,,100,320,TRUE,1/5/2019 12:39,R_1dB8TfTuykwvCkS,,,,,,,anonymous,EN,"“Yes, it is”",1.612,298.042,298.714,4,,,,,,I think you have pneumonia.,,,,,,,,,,,,4,2,Female,22,Black,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,54,TRUE,1/5/2019 12:39,R_d4ln14ECCOIon3b,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",27.19,27.19,28.727,1,,,,,,You probably don’t have strep.,2,4,Female,34,Black,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,73,TRUE,1/5/2019 12:39,R_yr45lcsABtYtwqt,,,,,,,anonymous,EN,"“No, it’s not”",33.992,33.992,35.784,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Female,49,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,121,TRUE,1/5/2019 12:39,R_doh34lGLdfYSvkt,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",22.325,69.844,71.031,2,I don't think you have strep.,,,,,,,,,,,,4,Extremely Religious,Male,34,Asian,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,64,TRUE,1/5/2019 12:39,R_1ltPwwHDOOIZujt,,,,,,,anonymous,EN,"“No, it’s not”",35.496,35.496,37.086,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Female,45,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,54,TRUE,1/5/2019 12:39,R_1F5l01ehqD82oUd,,,,,,,anonymous,EN,"“No, it’s not”",19.546,22.29,28.545,2,,,,,,I don't think you have strep.,,,,,,,,,,,,2,2,Female,28,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,57,TRUE,1/5/2019 12:39,R_Z8iWWEsNlwepFAJ,,,,,,,anonymous,EN,"“Yes, it is”",26.626,26.626,33.867,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,5,Male,55,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,63,TRUE,1/5/2019 12:39,R_yvEXTC4lmivRPr3,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",35.859,35.859,37.043,1,I don't think you have strep.,,,,,,,,,,,,5,2,Male,57,White,
1/5/2019 12:37,1/5/2019 12:39,IP Address,,100,127,TRUE,1/5/2019 12:39,R_2XhZ3b99a4qFOby,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",3.01,94.433,98.415,6,You probably don’t have strep.,2,Not at All Religious,Male,37,White,
1/5/2019 12:38,1/5/2019 12:39,IP Address,,100,60,TRUE,1/5/2019 12:39,R_XG312E9EwDO8skp,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",20.571,21.906,22.95,2,,,,,,You probably don’t have strep.,2,Not at All Religious,Female,20,White,
1/5/2019 12:39,1/5/2019 12:39,IP Address,,100,43,TRUE,1/5/2019 12:39,R_3Kwp4mIQUa9TVAE,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",23.284,23.284,24.28,1,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,,42,White,
1/5/2019 12:39,1/5/2019 12:39,IP Address,,100,45,TRUE,1/5/2019 12:39,R_pFRqbjg7xsoQkAV,,,,,,,anonymous,EN,"“No, it’s not”",1.601,22.41,23.846,2,,,,,,I don't think you have strep.,,,,,,,,,,,,4,Not at All Religious,Male,28,White,
1/5/2019 12:37,1/5/2019 12:40,IP Address,,100,121,TRUE,1/5/2019 12:40,R_5dPX9yUJc1oMlQl,,,,,,,anonymous,EN,"“No, it’s not”",16.297,70.113,76.513,7,,,,,,I don't think you have strep.,,,,,,,,,,,,4,Extremely Religious,Female,42,Black,
1/5/2019 12:38,1/5/2019 12:40,IP Address,,100,76,TRUE,1/5/2019 12:40,R_3rSPtodNFTFmUvx,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",20.198,27.269,29.596,2,,,,,,You probably don’t have strep.,2,3,Female,21,Black,
1/5/2019 12:34,1/5/2019 12:40,IP Address,,100,324,TRUE,1/5/2019 12:40,R_1OUztT7ZkCrAlhT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",1.159,1.159,5.579,1,You probably have strep.,4,Not at All Religious,Male,28,White,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,59,TRUE,1/5/2019 12:40,R_ALmrpOUYvTt9d7j,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",22.002,22.002,33.667,1,,,,,,You probably don’t have strep.,2,Not at All Religious,Female,31,White,
1/5/2019 12:34,1/5/2019 12:40,IP Address,,100,334,TRUE,1/5/2019 12:40,R_1OkK0CsdMfa9cYw,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",274.085,274.085,275.234,1,I don't think you have strep.,,,,,,,,,,,,Very Conservative,3,Male,31,White,
1/5/2019 12:38,1/5/2019 12:40,IP Address,,100,86,TRUE,1/5/2019 12:40,R_1i255QxjDlTYnkh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",61.26,61.26,62.478,1,You probably don’t have strep.,3,5,Male,29,Latino/a,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,73,TRUE,1/5/2019 12:40,R_BY4TqYLnTAF8dWh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",33.421,33.421,34.519,1,You probably don’t have strep.,Very Liberal,3,Female,46,White,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,73,TRUE,1/5/2019 12:40,R_2vdjADyN0TD26mW,,,,,,,anonymous,EN,"“Yes, it is”",39.397,42.644,44.555,2,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,42,White,
1/5/2019 12:38,1/5/2019 12:40,IP Address,,100,130,TRUE,1/5/2019 12:40,R_2pYPw0xIzydylu8,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",88.473,102.2,104.423,2,You probably don’t have strep.,2,Not at All Religious,Female,40,White,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,84,TRUE,1/5/2019 12:40,R_1GOgxxnPpAoVfud,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",36.27,36.27,39.187,1,,,,,,You probably don’t have strep.,Very Liberal,Not at All Religious,Female,66,White,
1/5/2019 12:38,1/5/2019 12:40,IP Address,,100,102,TRUE,1/5/2019 12:40,R_3lMmTcKhf981xDV,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",69.042,69.042,70.426,1,,,,,,You probably don’t have strep.,5,4,Male,55,White,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,67,TRUE,1/5/2019 12:40,R_3oMIXIyK57L5LdF,,,,,,,anonymous,EN,"“No, it’s not”",35.407,35.407,38.477,1,,,,,,I don't think you have strep.,,,,,,,,,,,,5,5,Female,52,White,
1/5/2019 12:39,1/5/2019 12:40,IP Address,,100,76,TRUE,1/5/2019 12:40,R_2cA9Iqw8xk0zsDR,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",6.336,52.146,54.543,8,I don't think you have strep.,,,,,,,,,,,,4,3,Male,52,White,
1/5/2019 12:40,1/5/2019 12:40,IP Address,,100,46,TRUE,1/5/2019 12:40,R_SIxVuExVx57hngt,,,,,,,anonymous,EN,"“No, it’s not”",23.534,23.534,27.557,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,36,White,
1/5/2019 12:38,1/5/2019 12:40,IP Address,,100,133,TRUE,1/5/2019 12:40,R_24nK8QtGlZQ7cIC,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",82.39,82.39,83.261,1,You probably don’t have strep.,2,Not at All Religious,Male,43,White,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,69,TRUE,1/5/2019 12:41,R_1JD7Ew8FCmnS3gt,,,,,,,anonymous,EN,"“Yes, it is”",35.971,35.971,37.341,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Female,40,White,
1/5/2019 12:38,1/5/2019 12:41,IP Address,,100,183,TRUE,1/5/2019 12:41,R_2D1eVSpa1EdSfHZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",51.817,51.817,56.388,1,You probably don’t have strep.,2,4,Male,47,White,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,112,TRUE,1/5/2019 12:41,R_XvRuhLeKsqFtaAp,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",25.61,71.361,72.101,6,I don't think you have strep.,,,,,,,,,,,,3,2,Female,39,White,
1/5/2019 12:38,1/5/2019 12:41,IP Address,,100,155,TRUE,1/5/2019 12:41,R_UZ2fARQBGJecpgZ,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",87.075,87.075,101.701,1,I don't think you have strep.,,,,,,,,,,,,3,4,Female,54,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,60,TRUE,1/5/2019 12:41,R_3kBVU3yJ0vbajiE,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",4.472,29.408,39.093,3,I don't think you have strep.,,,,,,,,,,,,2,2,Female,20,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,63,TRUE,1/5/2019 12:41,R_123vKenvg4RyEmn,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",5.55,35.799,36.857,4,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,34,White,
1/5/2019 12:38,1/5/2019 12:41,IP Address,,100,162,TRUE,1/5/2019 12:41,R_3Dvk4uuuPoxrVpv,,,,,,,anonymous,EN,"“No, it’s not”",100.149,102.301,104.562,3,,,,,,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,31,White,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,139,TRUE,1/5/2019 12:41,R_3ssGR28wIDfc6H9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",84.926,84.926,87.361,1,You probably don’t have strep.,Very Conservative,4,Female,36,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,50,TRUE,1/5/2019 12:41,R_po7Gpy3Nz6BDrGN,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",26.126,26.126,28.569,1,You probably don’t have strep.,Very Liberal,Not at All Religious,Female,23,White,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,106,TRUE,1/5/2019 12:41,R_bK1E9BhdiV3tGU1,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",65.127,65.127,66.483,1,I don't think you have strep.,,,,,,,,,,,,Very Liberal,4,Male,29,Black,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,101,TRUE,1/5/2019 12:41,R_3kHExQjQWCCmjE0,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",34.399,57.097,59.232,3,You probably don’t have strep.,2,2,Female,38,Asian,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,54,TRUE,1/5/2019 12:41,R_2bOXnYenzSN39iG,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",2.7,29.724,30.611,12,I don't think you have strep.,,,,,,,,,,,,3,,Male,39,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,60,TRUE,1/5/2019 12:41,R_28YEt734SVtm3dl,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",24.758,30.943,33.199,3,I don't think you have strep.,,,,,,,,,,,,2,5,Male,24,White,
1/5/2019 12:39,1/5/2019 12:41,IP Address,,100,116,TRUE,1/5/2019 12:41,R_PvTN494Sw2Ab7Ud,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",11.29,48.267,53.502,2,,,,,,You probably don’t have strep.,3,3,Female,36,Latino/a,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,73,TRUE,1/5/2019 12:41,R_1ifHTWK7RLEh2Ty,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",35.466,35.97,36.961,2,,,,,,You probably don’t have strep.,3,Not at All Religious,Male,44,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,85,TRUE,1/5/2019 12:41,R_81yvjbFSw3Gu6ch,,,,,,,anonymous,EN,"“No, it’s not”",22.958,22.958,23.696,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,45,Asian,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,67,TRUE,1/5/2019 12:41,R_1PStGHc2wGNhetg,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",25.679,25.679,38.926,1,I don't think you have strep.,,,,,,,,,,,,3,4,Female,33,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,89,TRUE,1/5/2019 12:41,R_1FONDNYFvqlHzYL,,,,,,,anonymous,EN,"“Yes, it is”",51.634,51.634,53.299,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,4,Male,41,White,
1/5/2019 12:40,1/5/2019 12:41,IP Address,,100,73,TRUE,1/5/2019 12:41,R_a35e2c6vo8cM5ax,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",26.826,26.826,29.278,1,,,,,,You probably don’t have strep.,2,4,Female,42,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,86,TRUE,1/5/2019 12:42,R_3J5jyZp6JQPW11Y,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",15.26,15.26,68.255,1,You probably don’t have strep.,Very Liberal,Not at All Religious,Female,28,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,103,TRUE,1/5/2019 12:42,R_2VPeMf3My3zz0Dt,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",62.922,62.942,65.303,2,,,,,,You probably don’t have strep.,5,4,Male,42,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,98,TRUE,1/5/2019 12:42,R_1o15SXpCPszYpSH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",11.099,69.284,71.952,6,You probably don’t have strep.,,Not at All Religious,Female,36,Asian,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,57,TRUE,1/5/2019 12:42,R_2t6dDqFqJv10rGi,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",21.283,21.283,27.221,1,,,,,,You probably have strep.,Very Liberal,Not at All Religious,Female,33,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,85,TRUE,1/5/2019 12:42,R_C2YQawnrrhTnCgh,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",56.892,56.8,58.407,2,I don't think you have strep.,,,,,,,,,,,,4,Extremely Religious,Female,50,White,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,61,TRUE,1/5/2019 12:42,R_3M9UvThgG09NGWE,,,,,,,anonymous,EN,"“No, it’s not”",36.05,36.05,38.05,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Male,49,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,115,TRUE,1/5/2019 12:42,R_27j2ccIhs6MCzRM,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",68.956,69.724,71.17,2,,,,,,You probably don’t have strep.,2,Not at All Religious,Female,56,White,
1/5/2019 12:40,1/5/2019 12:42,IP Address,,100,115,TRUE,1/5/2019 12:42,R_3oGFCul9heoUmOn,,,,,,,anonymous,EN,"“No, it’s not”",7.33,58.836,60.586,3,,,,,,I don't think you have strep.,,,,,,,,,,,,4,Extremely Religious,Female,61,White,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,62,TRUE,1/5/2019 12:42,R_2fqzZjELgk2RVrr,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",33.688,33.688,37.847,1,,,,,,You probably don’t have strep.,3,,Male,25,White,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,89,TRUE,1/5/2019 12:42,R_cUPiXqwMGSZCi77,,,,,,,anonymous,EN,"“No, it’s not”",45.139,45.139,46.772,1,,,,,,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,38,White,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,112,TRUE,1/5/2019 12:42,R_eg20ukIVs6wNcch,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",55.27,64.804,66.043,2,You probably don’t have strep.,2,Not at All Religious,Male,59,White,
1/5/2019 12:41,1/5/2019 12:42,IP Address,,100,88,TRUE,1/5/2019 12:42,R_07eK2ul5pSpxcaZ,,,,,,,anonymous,EN,"“Yes, it is”",24.827,43.297,56.192,3,,,,,,I don't think you have strep.,,,,,,,,,,,,5,5,Male,53,White,
1/5/2019 12:42,1/5/2019 12:43,IP Address,,100,34,TRUE,1/5/2019 12:43,R_9RJ3pzjXHUvIC89,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",13.596,13.596,15.121,1,I don't think you have strep.,,,,,,,,,,,,2,2,Female,33,White,
1/5/2019 12:39,1/5/2019 12:43,IP Address,,100,195,TRUE,1/5/2019 12:43,R_2dxMLHzGLlOfRwF,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",6.633,126.884,134.436,9,,,,,,You probably don’t have strep.,2,Not at All Religious,Female,24,Asian,
1/5/2019 12:42,1/5/2019 12:43,IP Address,,100,32,TRUE,1/5/2019 12:43,R_3fN57yEk8lebaVY,,,,,,,anonymous,EN,"“No, it’s not”",1.035,8.446,9.302,3,,,,,,I don't think you have pneumonia.,,,,,,,,,,,,2,2,Male,19,Black,
1/5/2019 12:41,1/5/2019 12:43,IP Address,,100,69,TRUE,1/5/2019 12:43,R_2wMqPYH4iSt4hON,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",11.743,33.502,37.026,7,,,,,,You probably don’t have strep.,5,5,Female,29,White,
1/5/2019 12:34,1/5/2019 12:43,IP Address,,100,514,TRUE,1/5/2019 12:43,R_1dnWqYqhkV6rpxP,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",15.374,15.374,16.725,1,,,,,,You probably don’t have strep.,2,5,Female,30,White,
1/5/2019 12:41,1/5/2019 12:43,IP Address,,100,94,TRUE,1/5/2019 12:43,R_r25CbNuJLNnvRNn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",59.742,59.742,66.222,1,You probably don’t have strep.,Very Liberal,Not at All Religious,Female,32,White,
1/5/2019 12:42,1/5/2019 12:43,IP Address,,100,66,TRUE,1/5/2019 12:43,R_3p3HD3qZ2dZoj2j,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",27.125,31.87,42.536,2,I don't think you have strep.,,,,,,,,,,,,2,4,Female,28,White,
1/5/2019 12:41,1/5/2019 12:43,IP Address,,100,112,TRUE,1/5/2019 12:43,R_31TOlgQuOB62Mgg,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",25.475,50.174,61.889,4,You probably don’t have strep.,3,Not at All Religious,Male,63,White,
1/5/2019 12:33,1/5/2019 12:43,IP Address,,100,616,TRUE,1/5/2019 12:43,R_3PBt5e0icVtcDkR,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",275.032,594.265,597.606,3,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Female,40,Black,
1/5/2019 12:42,1/5/2019 12:43,IP Address,,100,85,TRUE,1/5/2019 12:43,R_1Kvzvk4MFBKBb6O,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",1.72,70.449,70.965,10,You probably don’t have strep.,2,Not at All Religious,Female,35,White,
1/5/2019 12:43,1/5/2019 12:43,IP Address,,100,43,TRUE,1/5/2019 12:43,R_27QmHAHE7W2sqaq,,,,,,,anonymous,EN,"“No, it’s not”",22.488,22.488,23.3,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,5,Female,37,White,
1/5/2019 12:41,1/5/2019 12:43,IP Address,,100,135,TRUE,1/5/2019 12:43,R_1i22pLxo0Hjw7lw,,,,,,,anonymous,EN,"“No, it’s not”",74.791,74.791,76.243,1,,,,,,I don't think you have strep.,,,,,,,,,,,,4,5,Female,47,Latino/a,
1/5/2019 12:42,1/5/2019 12:43,IP Address,,100,81,TRUE,1/5/2019 12:43,R_1ritzbbguLgyTOL,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",43.43,45.554,47.324,2,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,30,White,
1/5/2019 12:41,1/5/2019 12:44,IP Address,,100,123,TRUE,1/5/2019 12:44,R_1LLJzaB2Brfk0Cp,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",16.702,76.838,87.616,5,I don't think you have strep.,,,,,,,,,,,,3,4,Male,22,Black,
1/5/2019 12:42,1/5/2019 12:44,IP Address,,100,74,TRUE,1/5/2019 12:44,R_33qlbEXbBS1NO43,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",24.334,47.308,48.482,5,,,,,,You probably don’t have strep.,2,Not at All Religious,Male,37,White,
1/5/2019 12:42,1/5/2019 12:44,IP Address,,100,70,TRUE,1/5/2019 12:44,R_2sSCDG10h7uKRPZ,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",27.553,27.553,28.864,1,,,,,,You probably don’t have strep.,5,4,Female,66,White,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,50,TRUE,1/5/2019 12:44,R_12Ee38NaqvUjCm1,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",28.537,28.537,29.554,1,I don't think you have strep.,,,,,,,,,,,,5,5,Female,45,White,
